is_coint,adf_statistic,p_value,hedge_ratio,intercept,base,target,zero_crossings,half_life,spearman
True,-3.394689211694726,0.01114,0.02499,0.02611,NTRN-USDT,GALA-USDT,0,15.78191,0.485
True,-3.006635246822796,0.03428,-150.50981,213.30165,NTRN-USDT,TRB-USDT,0,53.03293,-0.395
True,-3.0845451312197287,0.02772,0.01739,0.01146,NTRN-USDT,ZIL-USDT,0,24.51764,0.813
True,-3.380966424486021,0.01163,0.5312,-1.03716,DOT-USDT,SNX-USDT,0,30.52636,0.89
True,-3.3361317594812685,0.01334,0.00241,0.0183,DOT-USDT,VET-USDT,0,22.28246,0.733
True,-4.519936539519058,0.00018,0.03624,0.26455,DOT-USDT,XRP-USDT,0,12.94944,0.879
True,-3.288672071442788,0.01539,606.32888,2665.15763,DOT-USDT,YFI-USDT,0,14.97801,0.877
True,-3.7657761697238543,0.00328,0.06835,0.05086,DOT-USDT,STORJ-USDT,0,18.5806,0.922
True,-3.3051549079009357,0.01465,1.97039,25.65237,DOT-USDT,EGLD-USDT,0,29.67713,0.443
True,-3.3547956045141802,0.0126,0.00674,0.06035,DOT-USDT,XLM-USDT,0,23.54929,0.82
True,-3.062432039427207,0.02946,0.00496,-0.00624,DOT-USDT,ACH-USDT,0,29.49916,0.794
True,-3.028982310884235,0.03228,0.01178,0.72774,DOT-USDT,SFP-USDT,0,20.19683,0.219
True,-3.9318246263892735,0.00181,0.09998,0.23258,DOT-USDT,XTZ-USDT,0,17.58414,0.899
True,-3.6526134803807864,0.00483,0.00411,0.01453,DOT-USDT,GALA-USDT,0,13.39599,0.659
True,-3.2101405508118352,0.01941,-0.66575,111.90076,DOT-USDT,TRB-USDT,0,71.6886,-0.28
True,-3.230140224355953,0.01831,0.40999,2.16022,DOT-USDT,GAS-USDT,0,20.89508,0.813
True,-3.499185413601134,0.00801,0.02611,0.03385,DOT-USDT,CFX-USDT,0,24.24984,0.826
True,-3.111168517308779,0.02574,0.00238,0.00683,DOT-USDT,ZIL-USDT,0,23.04217,0.853
True,-2.9286771709670063,0.04211,0.05673,0.28402,DOT-USDT,COMBO-USDT,0,26.79442,0.596
True,-3.0912448915937136,0.02721,0.08282,0.22268,DOT-USDT,EOS-USDT,0,15.85799,0.906
True,-3.436855137947349,0.00976,0.03659,0.07864,DOT-USDT,SXP-USDT,0,19.97467,0.89
True,-2.973971412213219,0.0374,0.0663,0.06085,DOT-USDT,SEI-USDT,0,26.81254,0.689
True,-2.9808706011677923,0.03672,0.01985,-0.06251,DOT-USDT,SKL-USDT,0,45.75518,0.838
True,-3.063945445095972,0.02934,11.13232,-36.68777,DOT-USDT,SSV-USDT,0,32.34958,0.826
True,-3.6592756495218257,0.00472,0.07853,0.25413,DOT-USDT,PORTAL-USDT,0,19.50663,0.612
True,-3.148599045691031,0.02316,0.44076,-0.93378,DOT-USDT,THETA-USDT,0,23.71397,0.89
True,-5.068623830319963,2e-05,0.5891,0.27151,NTRN-USDT,COMBO-USDT,0,13.22248,0.832
True,-3.134281071125688,0.02412,0.01768,0.00398,NTRN-USDT,CKB-USDT,0,45.94881,0.631
True,-2.887380993860639,0.04684,0.35253,0.5623,NTRN-USDT,EOS-USDT,0,39.34624,0.539
True,-2.887769465720742,0.04679,0.00317,0.01965,NTRN-USDT,USTC-USDT,0,31.50807,0.137
True,-3.2274551529584743,0.01845,5e-05,0.08981,TAO-USDT,HBAR-USDT,0,33.23787,0.235
True,-4.131017153241023,0.00086,4e-05,0.02872,TAO-USDT,GALA-USDT,0,12.5484,0.645
True,-2.9154016711414745,0.04359,1e-05,0.02244,TAO-USDT,CELR-USDT,0,34.84691,0.177
True,-2.9723464760441756,0.03756,-0.14355,165.29355,TAO-USDT,TRB-USDT,0,57.34278,-0.427
True,-3.2586061692249184,0.01683,0.00286,3.91309,TAO-USDT,GAS-USDT,0,25.57657,0.616
True,-3.9239101549953723,0.00187,2e-05,0.01549,TAO-USDT,ZIL-USDT,0,18.1817,0.809
True,-3.4527000669494536,0.00929,0.00044,0.50984,TAO-USDT,COMBO-USDT,0,24.47917,0.55
True,-3.7428778020313183,0.00355,0.00062,0.55806,TAO-USDT,EOS-USDT,0,21.52192,0.787
True,-3.1113404429346283,0.02573,0.00029,0.22206,TAO-USDT,SXP-USDT,0,26.53439,0.769
True,-3.0040918298187957,0.03451,0.00836,4.01606,TAO-USDT,AXS-USDT,0,36.22338,0.755
True,-3.9928237081607567,0.00145,0.1542,26.56246,TAO-USDT,ILV-USDT,0,19.10358,0.892
True,-3.6556829547804255,0.00478,0.00074,0.51339,TAO-USDT,PORTAL-USDT,0,18.90253,0.626
True,-3.088363045111708,0.02743,0.00025,0.20123,TAO-USDT,HFT-USDT,0,24.90988,0.632
True,-3.0062619518146256,0.03431,4.12647,5300.70727,TAO-USDT,YFI-USDT,0,28.0173,0.682
True,-3.3987831346229047,0.011,3e-05,0.02498,TAO-USDT,T-USDT,0,30.11995,0.64
True,-3.9019221173370666,0.00202,2e-05,0.02579,TAO-USDT,VET-USDT,0,16.11572,0.735
True,-3.1626157317114942,0.02225,0.00056,0.50756,TAO-USDT,ID-USDT,0,28.23489,0.66
True,-3.5581213833524896,0.00661,0.00277,2.53559,TAO-USDT,QTUM-USDT,0,19.94595,0.76
True,-3.2630923715582916,0.01661,9e-05,0.27385,TAO-USDT,POWR-USDT,0,31.83799,0.178
True,-3.275116379942526,0.01603,0.00079,0.62203,TAO-USDT,XTZ-USDT,0,24.23514,0.781
True,-3.0394166072749877,0.03137,0.0014,1.83733,TAO-USDT,WAVES-USDT,0,36.51952,0.467
True,-3.0949286243895426,0.02693,3e-05,0.79754,TAO-USDT,SFP-USDT,0,19.27816,0.081
True,-3.772863079186394,0.0032,0.00584,1.21609,TAO-USDT,ETHW-USDT,0,15.16147,0.923
True,-3.7712792173052874,0.00322,0.69957,0.31857,NTRN-USDT,PORTAL-USDT,0,18.23324,0.664
True,-2.8876073904139674,0.04681,4.41054,1.27279,NTRN-USDT,BADGER-USDT,0,59.12367,0.701
True,-2.9080619271135264,0.04442,-3.78846,6.55212,NTRN-USDT,JTO-USDT,0,37.85061,-0.484
True,-2.87291058395199,0.04859,35.92712,-8.35701,NTRN-USDT,OMNI-USDT,0,64.64886,0.757
True,-2.962728156509868,0.03852,0.08496,0.04067,NTRN-USDT,OXT-USDT,0,28.59837,0.761
True,-3.2343297911787356,0.01808,0.00688,0.00313,NTRN-USDT,LINA-USDT,0,24.548,0.836
True,-2.932430957592564,0.0417,0.00914,0.00254,NTRN-USDT,AMB-USDT,0,39.38677,0.661
True,-3.3534193780476915,0.01265,0.02781,0.28895,NTRN-USDT,POWR-USDT,0,30.94939,0.079
